freqs,H1,H2,H1p,H2p
0.182079168009946,0.999194574254803,0.0011197411482584,-0.044587655220573,43.9812925639137
0.183765620038817,0.999198186404075,0.00112203763991292,-0.0449893312128829,44.3666811759926
0.18546769230847,0.999201866380968,0.00112437846567744,-0.0453944119837941,44.7550606357777
0.187185529496558,0.999205615470422,0.00112676450939777,-0.0458029202825363,45.1464440698691
0.188919277620767,0.999209434982192,0.00112919667348299,-0.0462148788257082,45.5408443897919
0.190669084051225,0.999213326251301,0.00113167587937278,-0.0466303102902701,45.9382742812231
0.192435097523033,0.999217290638475,0.00113420306792312,-0.0470492373063644,46.3387461978417
0.194217468148903,0.999221329530739,0.00113677919993425,-0.0474716824497457,46.7422723478554
0.196016347431919,0.999225444341942,0.0011394052564762,-0.0478976682341622,47.148864692076
0.197831888278416,0.999229636513271,0.00114208223951221,-0.048327217103236,47.5585349261096
0.199664245010979,0.999233907513744,0.00114481117224908,-0.0487603514222776,47.971294478169
0.201513573381556,0.999238258840831,0.00114759309969765,-0.049197093469644,48.3871544955671
0.203380030584698,0.999242692021041,0.00115042908914703,-0.0496374654278869,48.8061258368079
0.205263775270925,0.999247208610459,0.00115332023068558,-0.0500814893747533,49.2282190615637
0.207164967560207,0.99925181019537,0.00115626763775615,-0.0505291872734708,49.6534444190597
0.209083769055575,0.999256498392811,0.00115927244761954,-0.050980580963205,50.0818118427989
0.21102034285686,0.999261274851291,0.00116233582202185,-0.0514356921488266,50.5133309336868
0.212974853574552,0.999266141251352,0.0011654589477257,-0.0518945423905335,50.9480109520615
0.214947467343798,0.999271099306205,0.00116864303700239,-0.0523571530930985,51.3858608127995
0.216938351838518,0.999276150762482,0.00117188932839674,-0.0528235454946619,51.826889064595
0.218947676285662,0.999281297400767,0.00117519908719419,-0.0532937406553229,52.2711038884753
0.22097561147959,0.999286541036456,0.00117857360614831,-0.0537677594452829,52.7185130808636
0.223022329796594,0.999291883520306,0.00118201420609467,-0.0542456225325546,53.169124044719
0.225088005209546,0.999297326739257,0.00118552223659848,-0.0547273503703472,53.6229437794872
0.227172813302691,0.999302872617192,0.00118909907667934,-0.0552129631840532,54.079978867073
0.229276931286565,0.999308523115526,0.00119274613548049,-0.0557024809577597,54.5402354623415
0.231400538013065,0.999314280234173,0.00119646485298426,-0.0561959234204248,55.0037192821615
0.233543813990648,0.999320146012224,0.0012002567007832,-0.0566933100315495,55.4704355909658
0.235706941399673,0.999326122528771,0.00120412318276653,-0.0571946599663433,55.9403891943083
0.237890104107889,0.999332211903699,0.00120806583600608,-0.0576999921006281,56.4135844191205
0.240093487686065,0.99933841629857,0.00121208623145788,-0.0582093249950071,56.8900251085282
0.24231727942376,0.999344737917529,0.00121618597478092,-0.0587226768788368,57.3697146098042
0.244561668345245,0.999351179008047,0.00122036670727284,-0.0592400656333878,57.8526557553763
0.246826845225569,0.999357741861897,0.00122463010659194,-0.0597615087747498,58.3388508607686
0.249113002606779,0.999364428816092,0.0012289778877575,-0.0602870234361087,58.8283017038453
0.25142033481428,0.999371242253785,0.00123341180403585,-0.0608166263493903,59.3210095139149
